SalePrice,MSSubClass,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,MoSold,YrSold,SaleCondition
148500,20,NA,8750,Inside,NAmes,Norm,Norm,1970,1970,Gable,BrkFace,76,TA,CBlock,174,1002,1002,0,1002,3,1,TA,5,Detchd,1973,Unf,2,902,8,2009,Normal
248900,20,67,10656,Inside,Timber,Norm,Norm,2006,2007,Gable,Stone,274,Gd,PConc,1638,1638,1646,0,1646,3,1,Gd,6,Attchd,2007,RFn,3,870,11,2007,Partial
129000,20,85,6970,Corner,Sawyer,Feedr,Norm,1961,1961,Gable,None,0,TA,CBlock,108,1040,1120,0,1120,3,1,Fa,5,Attchd,1961,RFn,2,544,5,2007,Normal
169000,60,NA,14762,Corner,Gilbert,Feedr,Norm,1948,1950,Gable,None,0,TA,Slab,0,0,1547,720,2320,2,1,TA,7,Attchd,1979,Unf,2,672,5,2006,Normal
236000,60,80,9938,Inside,SawyerW,Norm,Norm,1993,1994,Gable,BrkFace,246,Gd,PConc,300,1050,1062,887,1949,3,1,Gd,8,Attchd,1993,Fin,2,574,6,2010,Normal
109500,20,60,6600,Inside,NAmes,PosN,Norm,1962,1962,Hip,None,0,TA,CBlock,894,894,894,0,894,2,1,TA,5,Detchd,1962,Unf,1,308,8,2009,Normal
200500,60,70,8750,Inside,CollgCr,Norm,Norm,1998,1998,Gable,BrkFace,116,TA,PConc,299,804,804,878,1682,3,1,Gd,7,Attchd,1998,RFn,2,523,6,2010,Normal
116000,20,74,8892,Corner,NAmes,Norm,Norm,1953,1996,Gable,None,0,Gd,Stone,105,105,910,0,910,3,1,Gd,5,Attchd,1953,Unf,2,414,10,2008,Normal
133000,40,60,12144,Inside,NAmes,Norm,Norm,1949,1950,Gable,None,0,Gd,CBlock,457,832,1036,0,1268,3,1,TA,6,Attchd,1949,Unf,1,288,9,2009,Normal
66500,50,52,5720,Inside,OldTown,Artery,Norm,1941,1950,Gable,None,0,TA,CBlock,676,676,676,455,1131,3,1,TA,5,Detchd,1941,Unf,1,200,8,2009,Abnorml
303477,60,75,9000,Inside,Somerst,Norm,Norm,2007,2007,Gable,None,0,Gd,PConc,1120,1184,1184,1426,2610,4,1,Ex,11,BuiltIn,2007,Fin,2,550,8,2007,Partial
132250,20,94,25286,Inside,Mitchel,Norm,Norm,1963,1963,Gable,None,0,TA,PConc,431,1064,1040,0,1040,3,1,TA,5,Attchd,1963,Unf,2,648,1,2007,Normal
350000,60,74,8834,Inside,NridgHt,Norm,Norm,2004,2005,Hip,Stone,216,Gd,PConc,292,1462,1462,762,2224,4,1,Ex,10,Attchd,2004,Fin,3,738,6,2009,Normal
148000,85,88,11782,Inside,Sawyer,Norm,Norm,1961,1995,Gable,None,0,TA,CBlock,210,1109,1155,0,1155,3,1,Gd,6,Detchd,1987,Unf,2,576,6,2010,Normal
136500,20,NA,7000,CulDSac,CollgCr,Norm,Norm,1978,2005,Gable,BrkFace,90,Gd,CBlock,218,864,864,0,864,3,1,TA,6,Attchd,1978,Unf,1,336,7,2009,Normal
157000,20,60,7024,Inside,Edwards,Norm,Norm,2005,2006,Gable,None,0,TA,PConc,110,1090,1090,0,1090,2,1,TA,5,Attchd,2005,Fin,2,450,6,2007,Normal
187500,50,44,13758,CulDSac,Timber,Norm,Norm,1990,1991,Gable,BrkFace,117,Gd,CBlock,254,1156,1187,530,1717,3,1,Gd,7,Attchd,1990,RFn,2,400,4,2007,Normal
178000,60,NA,9636,Corner,Gilbert,Norm,Norm,1992,1993,Gable,None,0,TA,PConc,808,808,808,785,1593,3,1,TA,7,BuiltIn,1993,RFn,2,389,12,2009,Normal
118500,75,60,6204,Inside,SWISU,Norm,Norm,1912,1950,Gable,None,0,Gd,PConc,795,795,954,795,2230,5,1,TA,10,Detchd,1997,Unf,1,440,3,2006,Normal
100000,20,65,7150,Inside,NAmes,Norm,Norm,1967,1967,Gable,BrkFace,60,TA,CBlock,460,892,892,0,892,3,1,TA,5,Attchd,1967,RFn,1,288,7,2009,Normal
328900,120,50,5119,CulDSac,Somerst,Norm,Norm,1999,2000,Gable,BrkFace,60,Gd,PConc,460,1698,1709,0,1709,2,1,Gd,5,Attchd,1999,Fin,2,506,1,2008,Abnorml
145000,90,70,8393,Corner,NAmes,Norm,Norm,1959,2005,Gable,BrkFace,122,TA,CBlock,1098,1626,1712,0,1712,4,2,TA,8,Attchd,2005,Fin,2,588,6,2006,Family
135500,50,59,16466,Inside,Edwards,Norm,Norm,1955,1955,Gable,None,0,TA,PConc,816,816,872,521,1393,3,1,TA,8,Attchd,1955,Unf,1,300,4,2008,Normal
268000,20,95,15865,Inside,NAmes,Norm,Norm,1970,1970,Flat,None,0,Gd,PConc,1043,2217,2217,0,2217,4,1,Gd,8,Attchd,1970,Unf,2,621,10,2007,Normal
149500,20,128,12160,Inside,NAmes,Feedr,Norm,1953,1953,Hip,BrkFace,90,TA,CBlock,481,1505,1505,0,1505,2,1,TA,6,Attchd,1953,RFn,2,505,2,2009,Normal
122900,50,60,8064,Corner,NAmes,Artery,Norm,1949,2006,Gable,None,0,TA,CBlock,672,672,672,252,924,3,1,TA,6,Detchd,2003,Unf,2,576,7,2007,Normal
172500,60,70,11184,Inside,Sawyer,Norm,Norm,1978,1978,Hip,BrkFace,92,TA,CBlock,192,918,918,765,1683,3,1,TA,7,Attchd,1978,RFn,2,440,7,2009,Normal
154500,20,70,8414,Inside,Sawyer,Norm,Norm,1963,2003,Hip,None,0,TA,CBlock,396,1059,1068,0,1068,3,1,TA,6,Attchd,1963,RFn,1,264,2,2006,Normal
165000,20,NA,13284,Inside,Sawyer,PosN,Norm,1954,1954,Gable,None,0,TA,PConc,319,1383,1383,0,1383,3,1,TA,6,Attchd,1954,Unf,1,354,6,2008,Normal
118858,90,64,7018,Inside,SawyerW,Norm,Norm,1979,1979,Gable,None,0,TA,Slab,0,0,1535,0,1535,4,2,TA,8,Attchd,1979,Unf,2,400,6,2009,Alloca
140000,60,71,7056,Inside,NAmes,Norm,Norm,1963,1963,Hip,BrkFace,415,TA,CBlock,380,780,983,813,1796,4,1,TA,8,Attchd,1963,RFn,2,483,10,2008,Normal
106500,30,50,8765,Inside,IDOTRR,Norm,Norm,1936,1950,Gable,None,0,TA,BrkTil,666,951,951,0,951,2,1,TA,6,Detchd,1936,Unf,1,327,4,2006,Abnorml
142953,90,64,7018,Inside,SawyerW,Feedr,Norm,1979,1979,Gable,None,0,TA,Slab,0,0,1120,1120,2240,6,2,TA,12,Detchd,1979,Unf,2,528,6,2009,Alloca
611657,20,100,12919,Inside,NridgHt,Norm,Norm,2009,2010,Hip,Stone,760,Ex,PConc,142,2330,2364,0,2364,2,1,Ex,11,Attchd,2009,Fin,3,820,3,2010,Partial
135000,20,65,6993,Inside,Sawyer,Feedr,Norm,1961,1994,Gable,None,0,TA,CBlock,447,912,1236,0,1236,3,1,TA,6,Attchd,1961,Unf,1,288,6,2006,Normal
110000,20,NA,7340,Inside,NAmes,Norm,Norm,1971,1971,Gable,None,0,TA,CBlock,536,858,858,0,858,2,1,TA,4,Detchd,1979,Unf,1,684,6,2007,Normal
153000,20,64,8712,Inside,NAmes,Norm,Norm,1957,2000,Hip,None,0,TA,CBlock,132,992,1306,0,1306,2,1,TA,5,Detchd,1968,Unf,1,756,5,2009,Normal
180000,60,63,7875,Inside,Gilbert,Norm,Norm,2003,2003,Gable,None,0,Gd,PConc,783,783,807,702,1509,3,1,Gd,8,Attchd,2003,Fin,2,393,7,2006,Normal
240000,20,50,14859,CulDSac,Gilbert,Norm,Norm,2006,2006,Hip,BrkFace,27,Gd,PConc,1670,1670,1670,0,1670,3,1,Gd,7,Attchd,2006,RFn,3,690,8,2006,Partial
125500,20,NA,6173,Inside,Sawyer,Norm,Norm,1967,1967,Gable,BrkFace,75,TA,CBlock,277,876,902,0,902,3,1,TA,6,Attchd,1967,Unf,1,288,8,2007,Normal
128000,20,80,9920,Inside,NAmes,Norm,Norm,1954,1954,Gable,Stone,110,TA,CBlock,412,1056,1063,0,1063,3,1,TA,6,Attchd,1954,RFn,1,280,2,2010,Normal
255000,20,116,13501,Corner,Somerst,Norm,Norm,2006,2006,Gable,Stone,208,Gd,PConc,1560,1623,1636,0,1636,3,1,Gd,8,Attchd,2006,RFn,3,865,6,2007,Normal
250000,50,86,11500,Inside,Crawfor,Norm,Norm,1936,1987,Gable,None,0,Gd,CBlock,794,1017,1020,1037,2057,3,1,Gd,6,Attchd,1936,Fin,1,180,6,2006,Normal
131000,20,NA,8885,Inside,Mitchel,Norm,Norm,1983,1983,Gable,None,0,TA,CBlock,239,864,902,0,902,2,1,TA,5,Attchd,1983,Unf,2,484,6,2006,Normal
174000,60,149,12589,Inside,Gilbert,Norm,Norm,2005,2005,Gable,None,0,Gd,PConc,742,742,742,742,1484,3,1,Gd,8,Attchd,2005,Fin,2,390,6,2009,Normal
154300,90,80,11600,Corner,NAmes,Feedr,Norm,1960,1960,Gable,BrkFace,361,TA,CBlock,662,1105,1105,1169,2274,5,2,TA,12,Detchd,1960,Unf,2,480,1,2010,Normal
143500,20,NA,9286,CulDSac,CollgCr,Norm,Norm,1977,1989,Gable,None,0,TA,CBlock,1072,1268,1268,0,1268,3,1,Gd,5,Detchd,1978,Unf,1,252,10,2009,Normal
88000,30,51,6120,Inside,BrkSide,Norm,Norm,1925,1950,Gable,None,0,TA,BrkTil,279,768,1015,0,1015,3,1,TA,6,Detchd,1925,Unf,1,450,7,2006,Abnorml
145000,90,82,6270,Inside,Crawfor,Norm,Norm,1949,1950,Gable,None,0,TA,CBlock,717,1001,1001,1001,2002,4,2,TA,8,2Types,1949,Unf,3,871,8,2007,Normal
173733,160,30,3000,Inside,Somerst,Norm,Norm,2009,2009,Gable,Stone,76,Gd,PConc,318,612,612,612,1224,2,1,Gd,4,Detchd,2009,RFn,2,528,6,2009,Partial
75000,160,21,2001,Inside,MeadowV,Norm,Norm,1970,1970,Gable,BrkFace,80,TA,CBlock,546,546,546,546,1092,3,1,TA,6,Attchd,1970,Unf,1,286,1,2007,Normal
35311,20,50,9000,Inside,IDOTRR,Norm,Norm,1949,1950,Gable,None,0,TA,CBlock,430,480,480,0,480,1,1,TA,4,Detchd,1958,Unf,1,308,10,2006,Abnorml
135000,20,NA,17140,Inside,Edwards,Norm,Norm,1956,1956,Gable,None,0,TA,CBlock,75,1134,1229,0,1229,3,1,TA,6,Attchd,1956,RFn,1,284,4,2009,Normal
238000,60,103,13125,Corner,SawyerW,Norm,Norm,1991,1991,Gable,None,0,Gd,PConc,422,1104,912,1215,2127,4,1,Gd,8,Attchd,1991,RFn,3,833,11,2007,Normal
176500,20,87,11029,Corner,NAmes,Norm,Norm,1958,2002,Hip,None,0,Ex,CBlock,245,1184,1414,0,1414,3,1,TA,6,Attchd,1990,Unf,2,601,5,2008,Normal
201000,60,70,8462,Inside,SawyerW,Norm,Norm,1994,1994,Gable,BrkFace,105,Gd,PConc,114,928,936,785,1721,3,1,Gd,7,Attchd,1994,RFn,2,471,7,2007,Normal
145900,90,67,8777,Inside,Edwards,Feedr,Norm,1900,2003,Gable,None,0,TA,CBlock,188,1272,1272,928,2200,4,2,TA,9,NA,NA,NA,0,0,9,2008,Normal
169990,20,65,10237,Inside,Gilbert,RRAn,Norm,2005,2006,Gable,None,0,Gd,PConc,1288,1316,1316,0,1316,3,1,Gd,6,Attchd,2005,Fin,2,397,10,2006,Partial
193000,120,50,8012,Inside,SawyerW,Norm,Norm,1993,1994,Gable,None,0,Gd,PConc,598,1604,1617,0,1617,2,1,Gd,5,Attchd,1993,RFn,2,533,7,2008,Normal
207500,20,79,10240,Inside,NWAmes,Norm,Norm,1980,1980,Gable,BrkFace,157,TA,CBlock,0,1686,1686,0,1686,3,1,TA,7,Attchd,1980,Unf,2,612,5,2006,Normal
175000,20,NA,15611,Corner,NWAmes,Norm,Norm,1977,1977,Gable,None,0,TA,PConc,266,1126,1126,0,1126,3,1,Ex,6,Attchd,1977,RFn,2,540,3,2008,Abnorml
285000,60,93,11999,Inside,NridgHt,Norm,Norm,2003,2004,Hip,BrkFace,340,Gd,PConc,1181,1181,1234,1140,2374,4,1,Ex,10,BuiltIn,2003,Fin,3,656,5,2007,Normal
176000,60,NA,9900,Inside,NWAmes,Feedr,Norm,1968,1968,Gable,BrkFace,342,TA,CBlock,280,832,1098,880,1978,4,1,TA,9,Attchd,1968,RFn,2,486,4,2008,Normal
236500,20,NA,11838,Inside,CollgCr,Norm,Norm,2001,2001,Hip,None,0,Gd,PConc,1753,1753,1788,0,1788,3,1,Ex,7,Attchd,2001,RFn,2,522,6,2009,Normal
222000,60,NA,13006,Corner,Gilbert,Norm,Norm,1997,1997,Gable,BrkFace,285,TA,PConc,964,964,993,1243,2236,4,1,Gd,8,BuiltIn,1997,Fin,2,642,11,2006,Normal
201000,20,73,8925,Inside,Timber,Norm,Norm,2007,2007,Gable,None,0,Gd,PConc,1450,1466,1466,0,1466,3,1,Gd,7,Attchd,2007,Fin,3,610,7,2009,Normal
117500,20,70,9100,Inside,NAmes,Norm,Norm,1965,1965,Gable,None,0,TA,CBlock,121,925,925,0,925,2,1,TA,5,Detchd,1965,Unf,1,429,7,2009,Normal
320000,20,84,11670,Corner,Somerst,RRNn,Norm,2006,2006,Hip,Stone,302,Ex,PConc,1905,1905,1905,0,1905,3,1,Ex,8,Attchd,2006,Fin,3,788,3,2007,Normal
190000,20,63,8487,FR2,CollgCr,Norm,Norm,2004,2004,Gable,BrkFace,210,Gd,PConc,1480,1500,1500,0,1500,3,1,Gd,6,Attchd,2004,RFn,2,570,8,2009,Normal
242000,20,313,27650,Inside,NAmes,PosA,Norm,1960,2007,Flat,None,0,TA,CBlock,160,585,2069,0,2069,4,1,Gd,9,Attchd,1960,RFn,2,505,11,2008,Normal
79900,30,52,5825,Inside,BrkSide,Norm,Norm,1926,1953,Gable,BrkFace,108,TA,PConc,600,600,747,0,747,1,1,TA,5,Detchd,1953,Unf,2,528,6,2006,Normal
184900,20,67,10083,Inside,SawyerW,Norm,Norm,2003,2003,Gable,NA,NA,Gd,PConc,343,1176,1200,0,1200,2,1,Gd,5,Attchd,2003,RFn,2,555,8,2009,Normal
253000,60,75,9675,Inside,Somerst,Norm,Norm,2005,2005,Gable,None,0,Gd,PConc,772,1113,1113,858,1971,3,1,Gd,8,Attchd,2005,RFn,2,689,2,2009,Normal
239799,60,73,8760,Inside,CollgCr,Norm,Norm,2006,2006,Gable,None,0,Gd,PConc,927,1391,1391,571,1962,3,1,Gd,7,Attchd,2006,RFn,3,868,8,2006,Partial
244400,70,NA,24090,Inside,ClearCr,Norm,Norm,1940,1950,Gable,None,0,TA,CBlock,1032,1032,1207,1196,2403,4,1,TA,10,Attchd,1940,Unf,1,349,6,2010,Normal
150900,90,55,12640,Inside,Mitchel,Norm,Norm,1976,1976,Gable,None,0,TA,CBlock,396,1728,1728,0,1728,4,2,TA,8,Attchd,1976,Unf,2,574,7,2006,Normal
214000,60,NA,8755,FR2,Gilbert,RRNn,Norm,1999,1999,Gable,BrkFace,298,Gd,PConc,220,992,1022,1038,2060,3,1,Gd,8,BuiltIn,1999,RFn,2,390,6,2009,Normal
150000,90,42,7711,Inside,Edwards,Norm,Norm,1977,1977,Gable,None,0,TA,PConc,0,1440,1440,0,1440,4,2,TA,8,NA,NA,NA,0,0,8,2007,Abnorml
143000,90,100,25000,Inside,Mitchel,Norm,Norm,1967,1967,Gable,None,0,TA,CBlock,1632,1632,1632,0,1632,4,2,TA,8,Attchd,1967,Unf,2,576,6,2007,Normal
137500,20,NA,14375,CulDSac,Timber,Norm,Norm,1958,1958,Gable,BrkFace,541,TA,CBlock,354,819,1344,0,1344,3,1,Gd,7,Basment,1958,RFn,2,525,1,2009,Abnorml
124900,50,98,8820,Corner,OldTown,Norm,Norm,1890,1996,Hip,None,0,TA,BrkTil,0,1088,1188,561,1869,2,1,TA,7,Detchd,1963,Unf,2,456,9,2009,Normal
143000,80,70,8163,Inside,NAmes,Norm,Norm,1959,1959,Gable,BrkFace,128,TA,CBlock,102,1144,1144,0,1144,3,1,TA,6,Attchd,1959,RFn,1,796,3,2006,Normal
270000,20,85,14536,Inside,Timber,Norm,Norm,2002,2003,Hip,BrkFace,236,Gd,PConc,316,1616,1629,0,1629,3,1,Gd,9,Attchd,2002,Fin,3,808,11,2007,Normal
192500,60,65,14006,Inside,CollgCr,Norm,Norm,2002,2002,Gable,BrkFace,144,Gd,PConc,936,936,936,840,1776,3,1,Gd,7,Attchd,2002,RFn,2,474,2,2006,Normal
197500,20,78,9360,Inside,NWAmes,Norm,Norm,1972,2006,Hip,None,0,TA,CBlock,179,1161,1381,0,1381,3,1,Gd,5,Attchd,1972,RFn,2,676,3,2010,Normal
129000,20,60,7200,Inside,NAmes,Norm,Norm,1950,2002,Gable,None,0,TA,CBlock,317,864,864,0,864,3,1,Gd,5,Detchd,1980,RFn,2,720,7,2007,Normal
119900,20,60,7800,Corner,SawyerW,Norm,Norm,1965,1965,Gable,None,0,TA,CBlock,187,828,965,0,965,3,1,TA,6,Detchd,1979,Unf,1,300,7,2006,Abnorml
133900,85,60,7200,Inside,CollgCr,Norm,Norm,1972,2003,Gable,None,0,TA,CBlock,108,768,768,0,768,2,1,TA,5,Detchd,1974,Fin,1,396,4,2009,Normal
172000,60,NA,11075,Inside,Mitchel,Norm,Norm,1969,1969,Gable,BrkFace,232,TA,CBlock,29,784,1168,800,1968,4,1,TA,7,Attchd,1969,RFn,2,530,9,2008,Normal
127500,90,35,9400,CulDSac,Edwards,Norm,Norm,1975,1975,Flat,BrkFace,250,TA,CBlock,0,945,980,0,980,4,0,TA,4,NA,NA,NA,0,0,10,2006,AdjLand
145000,90,82,7136,Inside,Crawfor,Norm,Norm,1946,1950,Gable,BrkFace,423,TA,CBlock,495,979,979,979,1958,4,2,TA,8,Attchd,1946,Unf,2,492,8,2007,Normal
124000,160,24,1300,Inside,Blueste,Norm,Norm,1980,1980,Gable,None,0,TA,CBlock,276,561,561,668,1229,2,1,TA,5,Attchd,1980,Fin,2,462,5,2009,Normal
132000,20,70,7420,Inside,Sawyer,Norm,Norm,1962,1962,Hip,None,0,TA,CBlock,640,1057,1057,0,1057,3,1,TA,6,Detchd,1977,Fin,2,576,4,2007,Normal
185000,20,65,8450,Inside,CollgCr,Norm,Norm,2003,2003,Gable,None,0,Gd,PConc,638,1337,1337,0,1337,3,1,Gd,6,Attchd,2003,RFn,2,531,10,2007,Normal
155000,160,24,2572,FR2,Somerst,Norm,Norm,1999,1999,Hip,None,0,Gd,PConc,92,696,696,720,1416,3,1,Gd,6,Detchd,1999,Unf,2,484,5,2010,Normal
116500,20,50,7207,Inside,BrkSide,Norm,Norm,1958,2008,Gable,None,0,TA,CBlock,162,858,858,0,858,2,1,TA,4,NA,NA,NA,0,0,2,2010,Normal
272000,60,NA,12227,Corner,NWAmes,PosN,Norm,1977,1995,Gable,BrkFace,424,TA,CBlock,434,1330,1542,1330,2872,4,1,TA,11,Attchd,1977,Fin,2,619,7,2008,Normal
155000,160,24,2308,Corner,NPkVill,Norm,Norm,1976,1976,Gable,None,0,TA,CBlock,248,804,804,744,1548,3,1,Gd,7,Detchd,1976,Unf,2,440,7,2007,Normal
239000,20,122,11923,Corner,CollgCr,Norm,Norm,2007,2007,Gable,None,0,Gd,PConc,1800,1800,1800,0,1800,2,1,Ex,7,Attchd,2007,Fin,2,702,5,2009,Normal
214900,60,80,11316,Corner,Timber,Norm,Norm,2002,2003,Gable,BrkFace,44,Gd,PConc,193,817,824,1070,1894,4,1,Gd,8,BuiltIn,2002,Fin,2,510,2,2010,Normal
178900,60,65,10237,Inside,Gilbert,RRAn,Norm,2005,2007,Gable,None,0,Gd,PConc,783,783,783,701,1484,3,1,Gd,8,Attchd,2005,Fin,2,393,7,2007,Partial
160000,50,130,9600,Inside,Crawfor,Norm,Norm,1940,1950,Gable,None,0,Gd,BrkTil,300,728,976,332,1308,2,1,TA,7,Detchd,1940,Unf,1,256,6,2009,Normal
135000,20,NA,7390,Inside,NAmes,Norm,Norm,1955,1955,Hip,BrkFace,151,TA,CBlock,196,1098,1098,0,1098,3,1,TA,6,Attchd,1955,Unf,1,260,7,2008,Normal
37900,50,50,5925,Inside,OldTown,Norm,Norm,1910,1950,Gable,None,0,TA,BrkTil,600,600,600,368,968,2,1,TA,6,NA,NA,NA,0,0,5,2009,Abnorml
140000,190,75,10382,Inside,NAmes,Norm,Norm,1958,1958,Hip,BrkFace,105,TA,CBlock,75,588,1095,0,1095,2,1,TA,6,Attchd,1958,RFn,1,264,3,2006,Normal
135000,50,60,10800,Inside,NAmes,Norm,Norm,1949,1950,Gable,None,0,TA,CBlock,720,720,720,472,1192,4,1,TA,6,NA,NA,NA,0,0,12,2006,Abnorml
173000,160,36,2268,Inside,NridgHt,Norm,Norm,2003,2004,Gable,Stone,106,Gd,PConc,197,764,764,862,1626,2,1,Gd,6,BuiltIn,2003,RFn,2,474,7,2009,Normal
99500,120,55,7892,Inside,SawyerW,Norm,Norm,1979,1979,Gable,None,0,TA,CBlock,918,918,918,0,918,2,1,TA,5,Attchd,1979,Unf,1,264,4,2010,Normal
182000,20,95,11639,Corner,Somerst,Norm,Norm,2007,2008,Gable,NA,NA,Gd,PConc,1428,1428,1428,0,1428,3,1,Gd,6,Attchd,2007,Fin,2,480,12,2008,Partial
167500,70,60,11414,Corner,BrkSide,RRAn,Feedr,1910,1993,Gable,None,0,TA,BrkTil,728,728,1136,883,2019,3,1,Gd,8,Detchd,1997,Unf,2,532,10,2009,Normal
165000,160,NA,2651,FR2,Somerst,Norm,Norm,2000,2000,Gable,None,0,Gd,PConc,32,673,673,709,1382,3,1,Gd,6,Detchd,2000,Unf,2,490,4,2006,Normal
85500,30,51,5900,Inside,BrkSide,Norm,Norm,1923,1958,Gable,None,0,TA,PConc,440,440,869,0,869,2,1,Fa,4,NA,NA,NA,0,0,8,2006,Normal
199900,120,35,4274,Inside,Somerst,Norm,Norm,2006,2007,Gable,NA,NA,Gd,PConc,135,1241,1241,0,1241,1,1,Gd,4,Attchd,2007,Fin,2,569,11,2007,Partial
110000,20,68,9450,Inside,Edwards,Norm,Norm,1954,1954,Gable,None,0,TA,CBlock,342,894,894,0,894,3,1,TA,5,Detchd,1999,Unf,2,400,5,2007,Abnorml
139000,20,80,8816,Corner,Sawyer,Feedr,Norm,1963,1963,Gable,None,0,TA,PConc,470,1121,1121,0,1121,3,1,TA,5,Detchd,1963,Unf,2,480,6,2009,Normal
178400,85,NA,12122,Corner,NAmes,Norm,Norm,1961,2007,Gable,Stone,210,Ex,CBlock,77,944,999,0,999,3,1,Ex,6,Attchd,1961,RFn,2,588,7,2008,Normal
336000,60,98,12203,Corner,NoRidge,Norm,Norm,1998,1999,Hip,BrkFace,975,Gd,PConc,371,1225,1276,1336,2612,4,1,Gd,8,Attchd,1998,Fin,3,676,7,2009,Normal
159895,20,43,3182,Inside,Blmngtn,Norm,Norm,2007,2007,Gable,BrkFace,16,Gd,PConc,1266,1266,1266,0,1266,2,1,Gd,6,Attchd,2007,Fin,2,388,3,2008,Normal
255900,60,NA,11250,Corner,CollgCr,Norm,Norm,2002,2002,Gable,None,0,Gd,PConc,1128,1128,1149,1141,2290,4,1,Gd,9,Attchd,2002,Unf,2,779,5,2008,Normal
126000,90,75,10125,Inside,Mitchel,Norm,Norm,1977,1977,Gable,None,0,TA,CBlock,0,0,1302,432,1734,4,2,Gd,8,Attchd,1977,Unf,2,539,8,2009,Normal
125000,190,68,10880,Inside,Edwards,Norm,Norm,1950,1950,Gable,None,0,TA,CBlock,124,1164,1164,0,1164,3,1,TA,5,Detchd,1950,Unf,1,240,8,2008,Normal
117000,50,59,5310,Corner,OldTown,Feedr,Norm,1910,2003,Hip,None,0,TA,CBlock,485,485,1001,634,1635,2,1,Gd,5,Attchd,1950,Unf,1,255,6,2006,Normal
395192,20,83,10159,Inside,NridgHt,Norm,Norm,2009,2010,Hip,Stone,450,Ex,PConc,284,1930,1940,0,1940,3,1,Ex,8,Attchd,2010,Fin,3,606,4,2010,Partial
195000,60,NA,12046,Inside,NWAmes,Norm,Norm,1976,1976,Gable,BrkFace,298,TA,CBlock,692,848,1118,912,2030,4,1,Gd,8,Attchd,1976,Fin,2,551,6,2007,Normal
197000,60,65,8125,Inside,Somerst,Norm,Norm,2006,2006,Gable,None,0,Gd,PConc,770,770,778,798,1576,3,1,Gd,6,Attchd,2006,RFn,2,614,8,2006,Partial
348000,60,82,9452,Inside,NoRidge,Norm,Norm,1997,1998,Gable,BrkFace,423,Gd,PConc,322,1396,1407,985,2392,3,1,Gd,7,Attchd,1997,Fin,3,870,6,2006,Normal
168000,70,121,17671,Corner,OldTown,Artery,Norm,1882,1986,Gable,None,0,Gd,BrkTil,700,916,916,826,1742,4,1,Gd,8,Attchd,1925,Unf,2,424,11,2009,Normal
187000,60,80,9760,Inside,NAmes,Norm,Norm,1964,1993,Hip,BrkFace,340,TA,CBlock,169,822,1020,831,1851,3,1,Gd,7,Attchd,1964,RFn,2,440,7,2007,Normal
173900,60,68,8846,Inside,CollgCr,Norm,Norm,2005,2006,Gable,None,0,TA,PConc,750,750,750,750,1500,3,1,Gd,6,Attchd,2005,RFn,2,564,8,2006,Partial
337500,20,96,12456,FR2,NridgHt,Norm,Norm,2006,2007,Hip,Stone,230,Ex,PConc,528,1700,1718,0,1718,3,1,Ex,7,Attchd,2008,Fin,3,786,7,2009,Normal
121600,50,51,4712,Inside,BrkSide,Feedr,Norm,1946,1950,Gable,None,0,TA,CBlock,363,747,774,456,1230,3,1,TA,5,Detchd,1946,Unf,1,305,8,2006,Abnorml
136500,20,NA,10659,Inside,NAmes,Norm,Norm,1961,1961,Hip,None,0,TA,CBlock,135,1050,1050,0,1050,3,1,TA,6,Attchd,1961,Unf,1,368,1,2006,Normal
185000,20,NA,11717,Inside,NWAmes,PosA,Norm,1970,1970,Hip,BrkFace,571,TA,CBlock,1442,1442,1442,0,1442,2,1,TA,6,Attchd,1970,RFn,2,615,2,2009,Normal
91000,30,60,9786,Inside,IDOTRR,Norm,Norm,1922,1950,Hip,None,0,TA,BrkTil,1007,1007,1077,0,1077,3,1,TA,6,Detchd,1922,Unf,1,210,5,2006,Normal
206000,20,64,6762,Inside,CollgCr,Norm,Norm,2006,2006,Gable,Stone,24,Gd,PConc,501,1187,1208,0,1208,2,1,Gd,6,Attchd,2006,RFn,2,632,2,2010,Normal
82000,20,74,10206,Corner,Edwards,Norm,Norm,1952,1952,Flat,None,0,TA,Slab,0,0,944,0,944,2,1,Fa,4,Detchd,1956,Unf,2,528,7,2009,Normal
86000,30,60,5400,Corner,OldTown,Norm,Norm,1920,1950,Gable,None,0,TA,BrkTil,691,691,691,0,691,2,1,Ex,4,Detchd,1920,Unf,1,216,1,2007,Abnorml
232000,20,75,11957,Inside,Somerst,RRAn,Norm,2006,2006,Gable,BrkFace,53,Gd,PConc,1550,1574,1574,0,1574,3,1,Gd,7,Attchd,2006,RFn,3,824,7,2008,Normal
136905,90,NA,11500,Corner,NWAmes,Feedr,RRAn,1976,1976,Gable,BrkFace,164,TA,CBlock,1680,1680,1680,0,1680,4,2,TA,8,Detchd,1976,Unf,2,528,6,2007,Normal
181000,120,43,3182,Inside,Blmngtn,Norm,Norm,2005,2006,Gable,BrkFace,16,Gd,PConc,1330,1346,1504,0,1504,1,1,Gd,7,Attchd,2005,Fin,2,457,5,2009,Normal
